titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,similarToDirectors,subgenres,tones,subjects,era,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,rtAudience,metacriticUser,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,isRecommendationEligible,predictedScore,confidenceScore,popularityScore,imdbPopularityScore,criticScoreComputed,audienceScoreComputed,awardsScoreComputed,reason
show:17035,Generation Kill,2008,show,Dismissed,16964,tt0995832,17035,10,2026-08-22T16:41:41.000Z,7,2008-08-25T02:08:00.000Z,7,caught-up,true,,,War & Politics; Drama; Action & Adventure,The first 40 days of the war in Iraq as seen through the eyes of an elite group of U.S. Marines who spearheaded the invasion along with an embedded Rolling Stone reporter. A vivid account of the soldiers and of the forces that guided them in an often-improvised initiative.,based on novel or book; miniseries; iraq war; desert; warfare; nostalgic; us military; war journalism; inspirational; violence; hilarious; exhilarated; instructive,en,7.925,542,23.767,19; 91909; 275464; 124586; 124587; 124595; 124578; 124583; 124585; 238977; 238921; 28481; 28527; 238886; 28574; 28580; 58723; 28450; 28467; 28379,32675; 4613; 120911; 4564; 138624; 11095; 73178; 61123; 16997; 71789; 7597; 222405; 46518; 222766; 216082; 93870; 129398; 126308; 238339; 76887,Band of Brothers; The Pacific; Shōgun; SEAL Team; The Day of the Jackal,,military-drama; docudrama; ensemble,gritty; satirical; intense,war-conflict,,Alexander Skarsgård; James Ransone; Lee Tergesen; Jon Huertas; Stark Sands,2008-07-13,,David Simon,,Ended,1,7,2026-09-18,86,80,92,86,8.4,63097,0,0,3,0,14,22,Won 3 Primetime Emmys. 14 wins & 22 nominations total,2026-09-10,true,already_watched,"Bill has already watched this — missing from the Trakt export (not logged there, same gap the Gladiator (2000) exclusion documented)",false,100,90,61,77,83,89,100,Creator Match — You've loved 3 titles from creator David Simon before.
movie:419430,Get Out,2017,movie,Watched,264623,tt5052448,419430,10,2017-02-24T00:00:00.000Z,1,2017-02-24T00:00:00.000Z,,,false,,,Mystery; Thriller; Horror,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",kidnapping; externally controlled action; manipulation; dark comedy; hypnosis; parents-in-law; satire; racist; revenge; interracial relationship; disappearance; racism; psychological thriller; neurosurgeon; missing person,en,7.625,19337,24.975,369545; 1720661; 1150679; 399463; 757854; 757810; 589827; 401947; 589060; 1136276; 1522705; 761226; 1134969; 1717815; 1717816; 728949; 728874; 122267; 1703959; 941006,814800; 101669; 840705; 8461; 13937; 10299; 1083968; 536437; 56092; 798362; 631843; 782936; 41966; 13483; 207933; 34583; 1062215; 13549; 18781; 435615,Old; Funny Games; Blink Twice; Stonehearst Asylum; Awake,,psychological-horror; satire,satirical,racism-civil-rights,,Daniel Kaluuya; Allison Williams; Catherine Keener; Bradley Whitford; Caleb Landry Jones,2017-02-24,104,Jordan Peele,,,,,2026-09-18,98,85,86,74,7.8,814293,1,0,0,0,154,214,Won 1 Oscar. 154 wins & 214 nominations total,2026-09-10,false,,,false,72,100,96,94,92,80,100,Creator Match — You've loved 2 titles from director Jordan Peele before.
show:117581,Ginny & Georgia,2021,show,Watched,170997,tt10813940,117581,7,2025-06-05T00:00:00.000Z,30,1970-01-01T00:00:00.000Z,30,caught-up,false,,,Comedy; Drama,"Free-spirited Georgia and her two kids, Ginny and Austin, move north in search of a fresh start but find that the road to new beginnings can be bumpy.",femme fatale; romance; neighbor; female protagonist; motorcycle gang; childhood sexual abuse; town mayor; teenage romance; teen drama; dramedy; abuse; self-harm; abusive boyfriend; defraud; mother daughter relationship,en,8.015,1829,23.5651,129270; 34633; 34642; 3921; 278573; 278577; 278584; 209772; 278596; 62203; 209782; 127250; 62271; 32002; 32014; 95486; 95487; 209607; 209648; 209649,693; 42282; 100883; 130842; 216795; 69050; 61816; 96734; 225634; 31917; 89314; 269; 199001; 81357; 243316; 105; 135868; 119845; 107365; 211,Riverdale; Pretty Little Liars; Sex and the City; Desperate Housewives; Never Have I Ever,,family-drama; coming-of-age; mystery-drama,witty; character-driven; dark,deception-secrets,,Antonia Gentry; Brianne Howey; Diesel La Torraca; Jennifer Robertson; Felix Mallard,2021-02-24,,Sarah Lampert,,Returning Series,4,30,2026-09-18,68,63,77,15,7.5,103432,0,0,0,1,5,8,Nominated for 1 Primetime Emmy. 5 wins & 8 nominations total,2026-09-10,false,,,false,90,95,73,80,66,46,26,"Similar Title — Similar to Girls, which you loved."
show:42282,Girls,2012,show,Watched,42059,tt1723816,42282,10,2026-07-29T00:27:13.000Z,62,2017-04-17T02:28:00.000Z,62,caught-up,false,,,Drama; Comedy,"The assorted humiliations, disasters and rare triumphs of four very different twenty-something girls: Hannah, an aspiring writer; Marnie, an art gallery assistant and cousins Jessa and Shoshanna.",new york city; adolescence; roommates; self-discovery; female friendship; friendship; relationship; young woman; aspiring writer; dramedy; sexual relationship; young adult; irreverent; millennial; egotistical,en,6.396,457,22.8179,1460; 1461; 1463; 1395; 1400; 241170; 1480; 1481; 1415; 1417; 1420; 60827; 60828; 60839; 60843; 241064; 94065; 30430; 306790; 126153,260458; 64254; 62117; 105; 100883; 69630; 815; 138089; 116450; 900; 99610; 46157; 5721; 40632; 67883; 61118; 134373; 117581; 243316; 41875,Seinfeld; Gossip Girl; Sex and the City; Never Have I Ever; Elementary,Darren Star; Mindy Kaling,dramedy; friendship-comedy,offbeat; thoughtful; witty; character-driven,self-discovery,,Lena Dunham; Allison Williams; Zosia Mamet; Jemima Kirke; Adam Driver,2012-04-15,28,Lena Dunham,,Ended,6,62,2026-09-18,89,80,76,64,7.4,82590,0,0,2,0,19,135,Won 2 Primetime Emmys. 19 wins & 135 nominations total,2026-09-10,false,,,false,100,90,59,79,85,70,100,Creator Match — You've loved 2 titles from creator Lena Dunham before.
movie:98,Gladiator,2000,movie,Dismissed,67,tt0172495,98,10,2026-08-24T12:26:02.000Z,1,2000-05-05T00:00:00.000Z,,,false,,,Action; Drama; Adventure,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.","gladiator; rome, italy; arena; senate; roman empire; parent child relationship; emperor; slavery; ancient rome; revenge; battlefield; slave auction; historical fiction; ancient world; period drama",en,8.231,21486,37.5088,387566; 150776; 728874; 152750; 175839; 176007; 399440; 399463; 761226; 174945; 589827; 177219; 1335869; 29850; 29903; 29912; 29987; 29993; 473842; 289229,558449; 967; 9387; 592643; 652; 12775; 1195631; 1289601; 39274; 831946; 631939; 9355; 62630; 572751; 666750; 299054; 472500; 24832; 270938; 74998,Gladiator II; Mad Max Beyond Thunderdome; Conan the Barbarian; Spartacus; Expend4bles,,historical,gritty; intense; dark; inspirational,resistance-rebellion,,Russell Crowe; Joaquin Phoenix; Connie Nielsen; Oliver Reed; Richard Harris,2000-05-04,155,Ridley Scott,Gladiator Collection,,,,2026-09-18,80,67,87,87,8.5,1844518,5,0,0,0,61,105,Won 5 Oscars. 61 wins & 105 nominations total,2026-09-10,true,already_watched,Already watched and rated 10/10 — missing from the Trakt export (pre-dates his Trakt account or wasn't logged there),false,100,100,97,100,74,87,100,Franchise Match — You loved Gladiator and Gladiator II — this is another entry in the same Gladiator franchise.
movie:558449,Gladiator II,2024,movie,Watched,409281,tt9218128,558449,9,2024-11-22T00:00:00.000Z,1,2024-11-22T00:00:00.000Z,,,false,,,Action; Adventure; Drama,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",gladiator; roman empire; ancient rome; sequel; epic battle; family legacy; 3rd century; antiquity; fallen hero; political rival; evil tyrant; critical; sword and sandal; sword fighting; second part,en,6.591,4732,25.5875,556901; 175839; 400656; 278924; 29903; 29912; 843243; 29993; 30327; 30285; 30323; 474350; 30975; 1039227; 1226863; 844041; 39884; 39927; 298025; 39961,98; 967; 9387; 42012; 184315; 12775; 652; 53182; 666750; 592643; 23759; 138103; 522417; 9355; 39274; 19277; 1289601; 631939; 1271; 17386,Gladiator; 300; It Chapter Two; 300: Rise of an Empire; The Expendables 3,,historical,gritty; intense; dark; inspirational,politics-power,,Paul Mescal; Denzel Washington; Pedro Pascal; Connie Nielsen; Joseph Quinn,2024-11-13,148,Ridley Scott,Gladiator Collection,,,,2026-09-18,70,64,80,52,6.4,296954,0,1,0,0,9,113,Nominated for 1 Oscar. 9 wins & 113 nominations total,2026-09-10,false,,,false,100,95,82,87,67,66,100,Franchise Match — You loved Gladiator and Gladiator II — this is another entry in the same Gladiator franchise.
movie:450465,Glass,2019,movie,Watched,298686,tt6823368,450465,7,2019-01-18T00:00:00.000Z,1,2019-01-18T00:00:00.000Z,,,false,,,Thriller; Drama; Science Fiction,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.","philadelphia, pennsylvania; superhero; villain; sequel; psychiatric hospital; comic book shop; super power; mental illness; multiple personality; dissociative identity disorder; surveillance specialist; wonder",en,6.665,9258,12.7081,122271; 1508591; 574546; 556901; 400656; 123728; 401898; 757784; 278924; 843243; 30026; 1604889; 30327; 474166; 30285; 30323; 474051; 30361; 474227; 30061,19593; 453405; 46529; 227156; 26883; 13455; 157353; 1023915; 487672; 262500; 487670; 636; 315837; 317182; 97020; 336843; 492613; 441183; 9620; 8698,Insurgent; Ghost in the Shell; Teen Titans Go! vs. Teen Titans; Doctor Who: Last Christmas; The Parts You Lose,,psychological-thriller,dark; intense; suspenseful; twisty,identity-belonging,,James McAvoy; Bruce Willis; Samuel L. Jackson; Sarah Paulson; Anya Taylor-Joy,2019-01-16,129,M. Night Shyamalan,Unbreakable Collection,,,,2026-09-18,37,43,92,65,6.6,302015,0,0,0,0,2,15,2 wins & 15 nominations total,2026-09-10,false,,,false,45,100,89,88,40,79,19,"Subject Match — Touches on identity-belonging, themes you've responded well to."
movie:661374,Glass Onion: A Knives Out Mystery,2022,movie,Watched,495668,tt11564570,661374,7,2022-11-23T00:00:00.000Z,1,2022-11-23T00:00:00.000Z,,,false,,,Comedy; Crime; Mystery,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,detective; greece; investigation; mona lisa (la gioconda); dark comedy; satire; sequel; murder; billionaire; whodunit; puzzle box; clue; identical twin; murder mystery; arrested development,en,7.022,7161,15.3584,122329; 923967; 122253; 122268; 387484; 1522705; 941006; 575868; 1686474; 1686439; 728949; 369545; 370301; 556901; 557636; 152736; 942328; 1336669; 400650; 1150676,744653; 15659; 1035259; 10440; 42213; 546554; 9749; 1100795; 11718; 37136; 582218; 829400; 766475; 36593; 14584; 457840; 16148; 27581; 32080; 14628,Knives Out; The Other Guys; The Naked Gun; Teen Titans Go! vs. Teen Titans; Psych: The Movie,Steve Franks,murder-mystery; comedy-mystery,satirical,deception-secrets,,Daniel Craig; Edward Norton; Janelle Monáe; Kathryn Hahn; Leslie Odom Jr.,2022-11-23,140,Rian Johnson,Knives Out Collection,,,,2026-09-18,91,81,92,62,7.1,522178,0,1,0,0,53,140,Nominated for 1 Oscar. 53 wins & 140 nominations total,2026-09-10,false,,,false,67,100,86,91,86,77,100,Similar Title — Titles you rated highly list this as similar or recommended (1 time).
show:70573,GLOW,2017,show,Watched,116959,tt5770786,70573,6,2026-07-29T00:51:55.000Z,30,2019-08-09T07:42:00.000Z,30,caught-up,false,,,Comedy; Drama,"In 1980s LA, a crew of misfits reinvent themselves as the Gorgeous Ladies of Wrestling.",wrestling; sports; 1980s; sisterhood; irreverent; offbeat; witty; sport,en,7.3,447,17.8446,346; 92391; 275695; 58950; 252; 207347; 124961; 305757; 399; 125138; 431; 477; 498; 92553; 92785; 92835; 239803; 585; 92892; 29540,119181; 63130; 92553; 1795; 138089; 211; 245318; 46157; 296579; 118303; 208921; 247767; 91555; 1229; 31941; 124067; 67280; 4483; 1393; 1915,Everybody Hates Chris; American Dragon: Jake Long; Blue Mountain State; The Studio; Jackass,,workplace-comedy; ensemble,fast-paced; inspirational; offbeat; character-driven,artistic-creative,,Alison Brie; Betty Gilpin; Marc Maron; Sydelle Noel; Britney Young,2017-06-23,,Liz Flahive,,Canceled,3,30,2026-09-18,93,82,86,79,8,53457,0,0,3,0,13,107,Won 3 Primetime Emmys. 13 wins & 107 nominations total,2026-09-10,false,,,false,80,90,59,76,88,83,100,Similar Title — Titles you rated highly list this as similar or recommended (1 time).
show:79086,Godfather of Harlem,2019,show,Watched,148826,tt8080122,79086,8,2025-06-22T00:00:00.000Z,40,1970-01-01T00:00:00.000Z,40,caught-up,false,,,Drama; Crime,"Loosely based on infamous crime boss Bumpy Johnson, who in the early 1960s returned from ten years in prison to find the neighborhood he once ruled in shambles. With the streets controlled by the Italian mob, Bumpy attempts to regain his piece of Harlem.","crime boss; mobster; godfather; harlem, new york city",en,8.1,782,32.5457,2204; 278624; 62336; 96161; 2966; 125282; 208208; 60681; 61393; 1621; 94830; 3317; 383; 1398; 35010; 101591; 68796; 4539; 66316; 36536,4040; 101591; 54650; 119845; 97890; 156473; 85021; 76231; 64199; 255570; 75666; 194764; 1621; 60574; 306603; 1398; 64433; 132016; 29574; 66025,Peaky Blinders; The Sopranos; The Penguin; Boardwalk Empire; Power,Courtney Kemp Agboh,organized-crime; historical; political,gritty; dark; intense; character-driven,crime-syndicate-life,,Forest Whitaker; Erik LaRay Harvey; Ilfenesh Hadera; Antoinette Crowe-Legacy; Lucy Fry,2019-09-29,,Chris Brancato,,Returning Series,4,40,2026-09-18,84,72,84,74,8.1,25785,0,0,1,0,2,36,Won 1 Primetime Emmy. 2 wins & 36 nominations total,2026-09-10,false,,,false,100,90,65,71,78,79,60,Creator Match — You've loved 2 titles from creator Chris Brancato before.
show:73467,Godless,2017,show,Watched,123112,tt5516154,73467,8,2017-11-22T00:00:00.000Z,7,1970-01-01T00:00:00.000Z,7,caught-up,false,,,Western; Drama,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",gunslinger; sheriff; new mexico; wanted poster; widow; mining accident; outlaw; on the run; gang; shootout; miniseries; mining town; standoff; 19th century; dark,en,7.751,746,11.5463,124578; 238977; 238921; 28481; 28527; 238886; 28574; 28450; 28467; 28379; 124800; 28698; 207158; 28672; 58808; 58810; 239017; 186; 28599; 93241,1406; 138971; 1401; 215866; 122235; 66025; 73586; 43901; 118357; 2562; 89498; 1436; 157084; 99346; 157744; 240993; 5742; 157732; 201877; 223300,Yellowstone; Weeds; 1883; Deadwood; Justified,Taylor Sheridan,historical; ensemble,gritty; atmospheric; intense; dark,frontier-westward,,Jack O'Connell; Michelle Dockery; Scoot McNairy; Merritt Wever; Thomas Brodie-Sangster,2017-11-22,,Scott Frank,,Ended,1,7,2026-09-18,83,75,85,72,8.2,90913,0,0,3,0,8,27,Won 3 Primetime Emmys. 8 wins & 27 nominations total,2026-09-10,false,,,false,97,90,64,79,79,79,100,Creator Match — You've loved 1 title from creator Scott Frank before.
show:67384,Goliath,2016,show,Watched,110358,tt4687880,67384,10,2026-07-29T01:24:45.000Z,32,1970-01-01T00:00:00.000Z,32,caught-up,false,,,Crime; Drama,"Once a powerful lawyer, Billy McBride is now burned out and washed up, spending more time in a bar than a courtroom. When he reluctantly agrees to pursue a wrongful death lawsuit against the biggest client of Cooperman &amp; McBride, the massive law firm he helped create, Billy and his ragtag team uncover a vast and deadly conspiracy, pitting them all in a life or death trial against the ultimate Goliath.",courtroom drama; inspirational,en,7.592,500,34.2837,97819; 31835; 127354; 278754; 307977; 243083; 278867; 62688; 2692; 32692; 32820; 2875; 96407; 96610; 63639; 96989; 97001; 240316; 93224; 1018,205272; 116799; 32940; 119845; 226174; 306603; 204490; 202097; 39604; 85385; 4170; 256711; 153657; 75456; 7460; 100414; 157064; 44856; 76582; 4920,Supergirl; The Expanse; Blue Bloods; MacGyver; The Lincoln Lawyer,George Kay,legal; conspiracy-thriller; neo-noir,gritty; satirical; suspenseful; character-driven,redemption,,Billy Bob Thornton; Nina Arianda; Tania Raymonde; Diana Hopper; Bruce Dern,2016-10-13,,David E. Kelley,,Ended,4,32,2026-09-18,86,65,70,67,8.1,62986,0,0,0,1,1,11,Nominated for 1 Primetime Emmy. 1 win & 11 nominations total,2026-09-10,false,,,false,98,90,60,77,76,69,21,Creator Match — You've loved 4 titles from creator David E. Kelley before.
movie:4771,Gone Baby Gone,2007,movie,Watched,2786,tt0452623,4771,9,2026-09-11T23:33:51.000Z,1,2007-10-19T00:00:00.000Z,,,false,,,Crime; Drama; Mystery,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons—they're not cops and they know the tough neighborhood in which they all live.","robbery; corruption; based on novel or book; police; kidnapping; boston, massachusetts; blackmail; detective; drug addiction; murder; conspiracy; gang; pedophile; drugs; alcoholic",en,7.305,4315,9.3716,942341; 173050; 174669; 1146369; 174945; 757860; 757810; 589818; 404035; 176000; 1147396; 589060; 1520850; 170889; 728882; 1686474; 573627; 387426; 387484; 387566,169917; 910; 2112; 9573; 9437; 2118; 2043; 4836; 668489; 25680; 419835; 860508; 23168; 1422; 146233; 13536; 13389; 261023; 30347; 11028,The Departed; Prisoners; The Town; Okja; Black Mass,,political; drug-trade; murder-mystery,gritty; dark; intense; character-driven,addiction-recovery; drug-addiction,,Casey Affleck; Michelle Monaghan; Morgan Freeman; Ed Harris; John Ashton,2007-09-18,113,Ben Affleck,,,,,2026-09-18,94,72,86,78,7.6,305213,0,1,0,0,33,32,Nominated for 1 Oscar. 33 wins & 32 nominations total,2026-09-12,false,,,false,96,95,81,88,83,82,100,Creator Match — You've loved 3 titles from director Ben Affleck before.
