Source,Title,Author,Type,Shelf,My Rating,Avg Rating,Ratings Count,Pages,Year,Date Read,Date Added,ISBN,ISBN13,Publisher,Themes,Tones,Similar To Titles,Similar To Authors,Cover URL,Goodreads URL,Buy URL,Book Key,Top 10,All Time Fave,DNF,BBRE Score
goodreads,"Hard to Break (Michael Gannon, #3)",Michael Ledwidge,fiction,read,4,4.05,3000,352,2023,2023/05/09,2023/05/02,0369733002,9780369733009,Hanover Square Press,"thriller, crime, suspense","fast-paced, tense, dark, gritty","Run for Cover (Michael Gannon, #2), Stop at Nothing (Michael Gannon, #1), Dark Angel (Letty Davenport, #2), The Chain","James Patterson, Lee Child, Harlan Coben, Vince Flynn",,,,hard-to-break|michael-ledwidge,,,,
goodreads,"Run for Cover (Michael Gannon, #2)",Michael Ledwidge,fiction,read,5,4.03,3000,322,2021,2023/05/01,2023/04/25,1488075891,9781488075896,Hanover Square Press,"thriller, crime, suspense","fast-paced, tense, dark, gritty","Stop at Nothing (Michael Gannon, #1), Hard to Break (Michael Gannon, #3), The Chain, Dark Angel (Letty Davenport, #2), Along Came a Spider (Alex Cross, #1)","James Patterson, Lee Child, Harlan Coben, Vince Flynn",,,,run-for-cover|michael-ledwidge,,,,
goodreads,"Stop at Nothing (Michael Gannon, #1)",Michael Ledwidge,fiction,read,5,4.02,5000,416,2020,2023/04/25,2023/01/28,,,Hanover Square Press,"thriller, crime, suspense","fast-paced, tense, dark, gritty","Run for Cover (Michael Gannon, #2), Hard to Break (Michael Gannon, #3), The Chain, Dark Angel (Letty Davenport, #2)","James Patterson, Lee Child, Harlan Coben, Vince Flynn",,,,stop-at-nothing|michael-ledwidge,,,,
goodreads,The Measure,Nikki Erlick,fiction,read,5,3.88,250000,348,2022,2023/04/21,2022/12/10,0063204223,9780063204225,William Morrow,"speculative, literary, contemporary","slow-burn, character-driven, atmospheric","The Midnight Library (The Midnight World, #1), The Invisible Life of Addie LaRue, This Time Tomorrow, Cassandra in Reverse, Remarkably Bright Creatures","Matt Haig, Graeme Simsion, Toshikazu Kawaguchi, Gabrielle Zevin",,,,the-measure|nikki-erlick,,,,
goodreads,Little Children,Tom Perrotta,fiction,read,5,3.77,100000,336,2004,2023/04/07,2023/02/10,,,,"literary, contemporary","slow-burn, character-driven, satirical, atmospheric","Tracy Flick Can't Win, Normal People, Lessons in Chemistry, Bad Haircut: Stories from the Seventies, Beautiful World, Where Are You","Nick Hornby, Jonathan Franzen, Richard Russo, Tom McCarthy",,,,little-children|tom-perrotta,,,,
goodreads,"Poverty, by America",Matthew Desmond,nonfiction,read,2,4.12,60000,287,2023,2023/03/27,2022/12/11,059323992X,9780593239926,Crown,"narrative nonfiction, political, social commentary","narrative-driven, disturbing, revelatory, accessible","Evicted: Poverty and Profit in the American City, Maid: Hard Work, Low Pay, and a Mother's Will to Survive, Dopesick: Dealers, Doctors, and the Drug Company that Addicted America, Amity and Prosperity: One Family and the Fracturing of America","J.D. Vance, Barbara Ehrenreich, Matthew Crawford, Stephanie Land",,,,poverty-by-america|matthew-desmond,,,,
goodreads,Fairy Tale,Stephen King,fiction,read,2,3.89,120000,607,2022,2023/03/26,2022/08/06,,,Scribner,"speculative, literary, adventure","atmospheric, dark, character-driven, slow-burn","The Invisible Life of Addie LaRue, The Stand, The Road, Recursion","Dean Koontz, Joe Hill, Peter Straub, Clive Barker",,,,fairy-tale|stephen-king,,,,
goodreads,My Name Is Lucy Barton (Amgash #1),Elizabeth Strout,fiction,read,2,3.58,75000,181,2016,2023/03/13,2023/02/25,,,Random House,"literary, contemporary","character-driven, slow-burn, atmospheric","Normal People, Beautiful World, Where Are You, Lessons in Chemistry","Ann Tyler, Alice Munro, Marilynne Robinson, Lily King",,,,my-name-is-lucy-barton|elizabeth-strout,,,,
goodreads,Sea of Tranquility,Emily St. John Mandel,fiction,read,3,4.05,300000,226,2022,2023/03/08,2022/12/10,,,Knopf,"speculative, literary","atmospheric, dual-timeline, melancholic, slow-burn","Station Eleven, The Glass Hotel, Exit Party, Last Night in Montreal","Blake Crouch, Colson Whitehead, Donna Tartt, Ted Chiang",,,,sea-of-tranquility|emily-st-john-mandel,,,,
goodreads,The Abstinence Teacher: A Novel (Reading Group Gold),Tom Perrotta,fiction,read,4,3.59,18000,388,2007,2023/03/06,2023/02/21,,,St. Martin's Press,"literary, contemporary","slow-burn, character-driven, satirical, atmospheric","Little Children, Tracy Flick Can't Win, Normal People, Bad Haircut: Stories from the Seventies","Nick Hornby, Jonathan Franzen, Richard Russo, Tom McCarthy",,,,the-abstinence-teacher-a-novel|tom-perrotta,,,,
goodreads,White Noise,Don DeLillo,fiction,read,4,3.66,120000,324,1999,2023/02/21,2022/08/30,1440674477,9781440674471,Penguin Books,"literary, speculative, social commentary","slow-burn, atmospheric, character-driven, accessible","The Road, Lake Success, Normal People, Beautiful World, Where Are You","Cormac McCarthy, Jonathan Franzen, Philip Roth, Thomas Pynchon",,,,white-noise|don-delillo,,,,
goodreads,Tracy Flick Can't Win,Tom Perrotta,fiction,read,5,3.55,20000,272,2022,2023/02/11,2023/02/06,1501144081,9781501144080,Scribner,"literary, contemporary, political","slow-burn, character-driven, satirical, investigative","Little Children, Normal People, Lessons in Chemistry, Bad Haircut: Stories from the Seventies","Nick Hornby, Jonathan Franzen, Richard Russo, Tom McCarthy",,,,tracy-flick-can-t-win|tom-perrotta,,,,
goodreads,Tell No One,Harlan Coben,fiction,read,4,4.02,185000,396,2009,2023/02/04,2022/10/08,,,Dell,"thriller, mystery, suspense","fast-paced, twisty, tense, procedural","The Woods, The Silent Patient, Behind Closed Doors, Say Nothing","James Patterson, Michael Connelly, Jeffery Deaver, John Sandford",,,,tell-no-one|harlan-coben,,,,
goodreads,Desert Places (Andrew Z. Thomas/Luther Kite #1),Blake Crouch,fiction,read,3,3.83,20000,289,2010,2023/01/08,2023/01/02,,,Amazon Digital Services,"thriller, horror, crime","fast-paced, twisty, compulsive, dark","Abandon, Pines: Wayward Pines: 1 (The Wayward Pines Trilogy), Recursion, Dark Matter","Andy Weir, Neal Stephenson, Michael Crichton, Greg Bear",,,,desert-places|blake-crouch,,,,
goodreads,The Rewind,Allison Winn Scotch,fiction,read,4,3.8,15000,368,2022,2023/01/02,2022/11/10,0593546547,9780593546543,Berkley,"contemporary, literary, romance","twisty, fast-paced, character-driven, slow-burn","Cleo McDougal Regrets Nothing, The Insomniacs, Romantic Comedy, Normal People","Taylor Jenkins Reid, Curtis Sittenfeld, Emma Straub, Liane Moriarty",,,,the-rewind|allison-winn-scotch,,,,
goodreads,Fool Me Once,Harlan Coben,fiction,read,4,3.85,85000,392,2016,2022/12/25,2022/10/08,,,Dutton,"thriller, mystery, suspense","fast-paced, twisty, tense, procedural","The Woods, Tell No One, The Silent Patient, Say Nothing","James Patterson, Michael Connelly, Jeffery Deaver, John Sandford",,,,fool-me-once|harlan-coben,,,,
goodreads,The Last Folk Hero: The Life and Myth of Bo Jackson,Jeff Pearlman,nonfiction,read,5,4.28,10000,496,2022,2022/12/21,2022/05/06,0358438713,9780358438717,Mariner Books,"sports, biography, narrative nonfiction","narrative-driven, accessible, investigative, character-study","Three-Ring Circus: Kobe, Shaq, Phil, and the Crazy Years of the Lakers Dynasty, Tiger Woods, Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever, Sweetness: The Enigmatic Life of Walter Payton, The Rocket That Fell to Earth: Roger Clemens and the Rage for Baseball Immortality","Michael Lewis, Joe Posnanski, Tom Verducci, Jeff Benedict",,,,the-last-folk-hero-the-life-and-myth-of-bo-jackson|jeff-pearlman,,,,
goodreads,The Last Town (Wayward Pines #3),Blake Crouch,fiction,read,5,4.2,20000,290,2022,2022/12/11,2022/10/01,0593598512,9780593598511,Ballantine Books,"speculative, thriller, high-concept","fast-paced, twisty, compulsive, slow-burn","Pines: Wayward Pines: 1 (The Wayward Pines Trilogy), Wayward: Wayward Pines: 2 (The Wayward Pines Trilogy), Recursion, Dark Matter, The Institute","Andy Weir, Neal Stephenson, Michael Crichton, Greg Bear",,,,the-last-town|blake-crouch,,,,
goodreads,Wayward: Wayward Pines: 2 (The Wayward Pines Trilogy),Blake Crouch,fiction,read,5,4.2,30000,339,2022,2022/12/05,2022/10/01,0593598490,9780593598498,Ballantine Books,"speculative, thriller, high-concept","fast-paced, twisty, compulsive, slow-burn","Pines: Wayward Pines: 1 (The Wayward Pines Trilogy), The Last Town (Wayward Pines #3), Recursion, Dark Matter","Andy Weir, Neal Stephenson, Michael Crichton, Greg Bear",,,,wayward-wayward-pines-2|blake-crouch,,,,
goodreads,This Time Tomorrow,Emma Straub,fiction,read,5,3.92,100000,320,2022,2022/11/30,2022/11/27,0525539026,9780525539025,Riverhead Books,"literary, speculative, contemporary","character-driven, atmospheric, melancholic, slow-burn","American Fantasy, The Midnight Library (The Midnight World, #1), How to Stop Time, Cassandra in Reverse, Tomorrow, and Tomorrow, and Tomorrow","Taylor Jenkins Reid, Lisa Jewell, Emily St. John Mandel, Anne Tyler",,,,this-time-tomorrow|emma-straub,,,,
goodreads,"The Maid (Molly the Maid, #1)",Nita Prose,fiction,read,4,3.81,200000,385,2022,2022/11/27,2022/06/21,,,Ballantine Books,"mystery, thriller, contemporary","fast-paced, procedural, whodunit, character-driven","The Mystery Guest (Molly the Maid, #2), The Maid's Secret (Molly the Maid, #3), The Mistletoe Mystery (Molly the Maid, #2.5), The Silent Patient","Richard Osman, Alexander McCall Smith, Agatha Christie, Alan Bradley",,,,the-maid|nita-prose,,,,
goodreads,Pines: Wayward Pines: 1 (The Wayward Pines Trilogy),Blake Crouch,fiction,read,5,4.18,45000,303,2022,2022/11/22,2020/05/26,0593598334,9780593598337,Ballantine Books,"speculative, thriller, high-concept","fast-paced, twisty, compulsive, slow-burn","Wayward: Wayward Pines: 2 (The Wayward Pines Trilogy), The Last Town (Wayward Pines #3), Recursion, Dark Matter, The Outsider","Andy Weir, Neal Stephenson, Michael Crichton, Greg Bear",,,,pines-wayward-pines-1|blake-crouch,,,,
goodreads,Evidence of the Affair,Taylor Jenkins Reid,fiction,read,4,4.05,20000,88,2018,2022/11/18,2022/08/16,1542044510,9781542044516,Amazon Original Stories,"contemporary, romance","dual-timeline, character-driven, heartwarming","Forever, Interrupted, The Seven Husbands of Evelyn Hugo, After I Do, Romantic Comedy","Liane Moriarty, Emily Henry, Jojo Moyes, Lisa Jewell",,,,evidence-of-the-affair|taylor-jenkins-reid,,,,
goodreads,Our Missing Hearts,Celeste Ng,fiction,read,3,4.01,160000,327,2022,2022/11/16,2022/09/10,0593492552,9780593492550,Penguin Press,"speculative, literary, social commentary","slow-burn, atmospheric, character-driven, accessible","Station Eleven, Sea of Tranquility, The Measure, The Invisible Life of Addie LaRue","Jodi Picoult, Ann Napolitano, Liane Moriarty, Taylor Jenkins Reid",,,,our-missing-hearts|celeste-ng,,,,
goodreads,Stay True: A Memoir (Pulitzer Prize Winner),Hua Hsu,nonfiction,read,3,4.02,30000,312,2022,2022/11/08,2022/09/30,,,Doubleday,"memoir, literary","slow-burn, character-driven, character-study, atmospheric","Crying in H Mart, Educated, Yearbook, A Life in Parts","Ta-Nehisi Coates, Jesmyn Ward, Edwidge Danticat, Hanif Abdurraqib",,,,stay-true-a-memoir|hua-hsu,,,,
goodreads,Later,Stephen King,fiction,read,4,3.94,70000,248,2021,2022/10/30,2021/02/23,,,Hard Case Crime,"thriller, horror, speculative","atmospheric, dark, character-driven, fast-paced","Holly (Holly Gibney, #3), The Outsider, Billy Summers, Mr. Mercedes (Bill Hodges #1)","Dean Koontz, Joe Hill, Peter Straub, Clive Barker",,,,later|stephen-king,,,,
goodreads,Stories from the Tenants Downstairs,Sidik Fofana,fiction,read,2,3.78,5000,223,2022,2022/10/27,2022/07/26,1982145838,9781982145835,Scribner,"literary, contemporary","character-driven, slow-burn, atmospheric","Normal People, Maid: Hard Work, Low Pay, and a Mother's Will to Survive, Evicted: Poverty and Profit in the American City, Lessons in Chemistry","Colson Whitehead, James McBride, Edward P. Jones, Jesmyn Ward",,,,stories-from-the-tenants-downstairs|sidik-fofana,,,,
goodreads,Billy Summers,Stephen King,fiction,read,5,4.01,125000,528,2021,2022/10/24,2021/12/09,1982173637,9781982173630,Scribner,"thriller, crime, literary","atmospheric, dark, character-driven, fast-paced","The Outsider, Holly (Holly Gibney, #3), Never Flinch (Holly Gibney, #4), Mr. Mercedes (Bill Hodges #1), The Life of Chuck","Dean Koontz, Joe Hill, Peter Straub, Clive Barker",,,,billy-summers|stephen-king,,,,
goodreads,American Dirt,Jeanine Cummins,fiction,read,5,3.86,340000,459,2020,2022/10/20,2022/10/16,,,Flatiron Books,"literary, thriller, contemporary","character-driven, fast-paced, slow-burn, atmospheric","Where the Crawdads Sing, The Great Alone, The Glass Castle, Exit West, Tom Lake","Isabel Allende, Barbara Kingsolver, Sandra Cisneros, Luis Alberto Urrea",,,,american-dirt|jeanine-cummins,,,,
goodreads,Carrie Soto Is Back,Taylor Jenkins Reid,fiction,read,5,4.33,240000,371,2022,2022/10/11,2022/06/22,0593158695,9780593158692,Ballantine Books,"contemporary, literary, sports","dual-timeline, character-driven, heartwarming, slow-burn","The Seven Husbands of Evelyn Hugo, Daisy Jones & The Six, Malibu Rising, Atmosphere","Liane Moriarty, Emily Henry, Jojo Moyes, Lisa Jewell",,,,carrie-soto-is-back|taylor-jenkins-reid,,Yes,,
goodreads,The Woods,Harlan Coben,fiction,read,5,3.93,175000,401,2007,2022/10/07,2022/09/16,,,Dutton,"thriller, mystery, suspense","fast-paced, twisty, tense, procedural","The Chain, The Silent Patient, Behind Closed Doors, All Her Fault, Say Nothing","James Patterson, Michael Connelly, Jeffery Deaver, John Sandford",,,,the-woods|harlan-coben,,,,
goodreads,"Gunslinger: The Remarkable, Improbable, Iconic Life of Brett Favre",Jeff Pearlman,nonfiction,read,3,4.05,8000,662,2016,2022/09/11,2022/09/04,0544453670,9780544453678,Mariner Books,"sports, biography","fast-paced, tense, dark","Three-Ring Circus: Kobe, Shaq, Phil, and the Crazy Years of the Lakers Dynasty, The Last Folk Hero: The Life and Myth of Bo Jackson, Tiger Woods, Boys Will Be Boys: The Glory Days and Party Nights of the Dallas Cowboys Dynasty","Michael Lewis, Joe Posnanski, Tom Verducci, Jeff Benedict",,,,gunslinger-the-remarkable-improbable-iconic-life-of-brett-favre|jeff-pearlman,,,,
goodreads,How I Learned to Cook: Culinary Educations from the World's Greatest Chefs,Kimberly Witherspoon,nonfiction,read,2,3.85,3000,306,2006,2022/09/10,2018/11/27,1596912472,9781596912472,Bloomsbury USA,"food, memoir","conversational, character-study, accessible, personal","Yes, Chef, Eat a Peach, Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef","Ruth Reichl, Anthony Bourdain, Michael Ruhlman, David Chang",,,,how-i-learned-to-cook-culinary-educations-from-the-world-s-greatest-chefs|kimberly-witherspoon,,,,
goodreads,Love by the Glass: Tasting Notes from a Marriage,Dorothy J. Gaiter,nonfiction,read,4,3.85,3000,352,2011,2022/09/10,2022/09/10,,,Villard,"memoir, food","conversational, character-study, accessible, personal","Cork Dork: A Wine-Fueled Adventure Among the Obsessive Sommeliers, Big Bottle Hunters, and Rogue Scientists Who Taught Me to Live for Taste, Save Me the Plums: My Gourmet Memoir, Eat a Peach, Bourdain: The Definitive Oral Biography","Bill Buford, Ruth Reichl, Michael Ruhlman, Bianca Bosker",,,,love-by-the-glass-tasting-notes-from-a-marriage|dorothy-j-gaiter,,,,
goodreads,After I Do,Taylor Jenkins Reid,fiction,read,5,4.28,115000,352,2014,2022/09/05,2022/08/16,,,Atria Books,"contemporary, romance, literary","dual-timeline, character-driven, heartwarming, slow-burn","Maybe in Another Life, One True Loves, Malibu Rising, The Seven Husbands of Evelyn Hugo","Liane Moriarty, Emily Henry, Jojo Moyes, Lisa Jewell",,,,after-i-do|taylor-jenkins-reid,,,,
goodreads,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,fiction,read,5,4.05,480000,418,2022,2022/09/01,2022/07/19,,,Knopf,"literary, contemporary","character-driven, slow-burn, atmospheric","The Storied Life of A.J. Fikry, Lessons in Chemistry, The Midnight Library (The Midnight World, #1), Remarkably Bright Creatures, Tom Lake","Liane Moriarty, Taylor Jenkins Reid, Rainbow Rowell, Emily Henry",,,,tomorrow-and-tomorrow-and-tomorrow|gabrielle-zevin,,Yes,,
goodreads,"Forever, Interrupted",Taylor Jenkins Reid,fiction,read,4,4.34,135000,352,2013,2022/08/25,2022/08/16,,,Washington Square Press,"contemporary, romance, literary","dual-timeline, character-driven, heartwarming, slow-burn","Evidence of the Affair, The Seven Husbands of Evelyn Hugo, After I Do, Lessons in Chemistry","Liane Moriarty, Emily Henry, Jojo Moyes, Lisa Jewell",,,,forever-interrupted|taylor-jenkins-reid,,,,
goodreads,Upgrade,Blake Crouch,fiction,read,5,3.94,55000,352,2022,2022/08/22,2022/02/02,0593157516,9780593157510,Ballantine Books,"speculative, sci-fi, thriller","fast-paced, tense, dark","Recursion, Dark Matter, Project Hail Mary, Children of Time (Children of Time, #1)","Andy Weir, Neal Stephenson, Michael Crichton, Greg Bear",,,,upgrade|blake-crouch,,Yes,,
